"","cell1","cell2","cell3","cell4","cell5","cell6"
"spot 249",0.0193475530224859,0.0279421540508769,0.175124766868481,0.148531611805592,0.257323720867077,0.371730193385487
"spot 250",0.0229259149026385,0.0722578963305479,0.204353719202648,0.223389773945766,0.270859057778173,0.206213637840226
"spot 251",0.00965541927934227,0.0407594097664459,0.0868040686982994,0.314269725847049,0.315153344405049,0.233358032003814
"spot 252",0.00480079094420339,0.136562985670714,0.182676992912537,0.107096388628885,0.264161866333253,0.304700975510407
"spot 253",0.0589968413039852,0.120070956233246,0.108024264019634,0.142378049526087,0.346270686171035,0.224259202746013
"spot 254",0.0366478419859701,0.106340132505314,0.101639099154693,0.162221857147136,0.325742889579498,0.26740817962739
"spot 255",0.0102610930774749,0.052447109779575,0.040928100345642,0.187944443582126,0.267907218409738,0.440512034805444
"spot 256",0.0347012005489039,0.213420910761755,0.0870487274126351,0.143314228280525,0.222297487949175,0.299217445047006
"spot 257",0.279524356908079,0.270354181403498,0.181020473561118,0.0300072115247812,0.142487939812359,0.0966058367901637
"spot 258",0.136963355429391,0.10436934607665,0.118377766675857,0.311037567561645,0.245655381069551,0.0835965831869053
"spot 259",0.105193725710258,0.0740982474590251,0.144720833611719,0.483864291587576,0.146288930976925,0.0458339706544975
"spot 260",0.0355421854585573,0.0242214021634998,0.129677240838847,0.0469540267471854,0.29778778787211,0.4658173569198
"spot 261",0.0334874553415139,0.188080586853528,0.33196083557718,0.0830715809372253,0.0938099287799296,0.269589612510624
"spot 262",0.0665701193776067,0.171816932182908,0.0811686770933475,0.0378929853063962,0.283511451399467,0.359039834640274
"spot 263",0.0985965901569751,0.123103056123479,0.11162952958368,0.0263559543316888,0.207814359065032,0.432500510739146
"spot 264",0.177624076201594,0.199648132479948,0.0370561856172388,0.4042165013362,0.0503777500677586,0.13107735429726
"spot 265",0.0322826238233514,0.424007924975858,0.307006855711204,0.0508282635500482,0.172199324578181,0.0136750073613579
"spot 266",0.122452357794459,0.0352491951307604,0.0992029282884733,0.240095698299417,0.427050219731587,0.0759496007553025
"spot 267",0.0208291416418111,0.0243157498078568,0.146354070407951,0.654398444109197,0.130301116469796,0.0238014775633881
"spot 268",0.13531031118005,0.250039761236575,0.217573823406052,0.0183553098564921,0.297510176567781,0.0812106177530489
"spot 269",0.207451706094677,0.255899279015027,0.229495525704504,0.103246242597611,0.0686927688190367,0.135214477769144
"spot 270",0.138176835015179,0.436066261831366,0.0241053734144151,0.00737969313291404,0.181955885898024,0.212315950708102
"spot 271",0.00766354120200168,0.0620907465095482,0.310744534030628,0.166122911399396,0.324844223929268,0.128534042929158
"spot 272",0.380127162658138,0.0670123974848829,0.0290937531517023,0.302939194636136,0.0373777459773422,0.183449746091799
"spot 273",0.387796549837355,0.190377407682249,0.0768300891261524,0.0440331687046814,0.153173636076838,0.147789148572724
"spot 274",0.55380768053577,0.109633481723736,0.0935862589735724,0.150548857869318,0.0851287972147969,0.00729492368280599
"spot 275",0.326833486375708,0.23105552914055,0.0283116591570732,0.197028942683069,0.190922672893344,0.0258477097502551
"spot 276",0.00150716162553828,0.213826555963661,0.13857287506421,0.0284734088212533,0.391251063037108,0.22636893548823
"spot 277",0.0129614565048924,0.0524127795490305,0.206449879461501,0.159588580507457,0.451529665658751,0.117057638318368
"spot 278",0.015348117099271,0.169815993270797,0.194292833585503,0.0785448803963818,0.201568191638486,0.340429984009561
"spot 279",0.0129014370102259,0.0979606801233116,0.181732507979876,0.154830191865182,0.20900637256754,0.343568810453865
"spot 280",0.0726098733486591,0.141261211119822,0.112579724147742,0.136028033855498,0.16144979177798,0.376071365750299
"spot 281",0.011111372281206,0.116711931110027,0.0964758196979762,0.132644168310833,0.267598681489108,0.37545802711085
"spot 282",0.0278749353500964,0.033046998397937,0.113506209099546,0.227174711894054,0.272085309227526,0.326311836030842
"spot 283",0.0204215395183181,0.0915015969726134,0.140146693972922,0.24182760312949,0.220650670023844,0.285451896382813
"spot 284",0.0627771180040685,0.104835135790085,0.173026019070436,0.168204027758481,0.270004861376986,0.221152837999944
"spot 285",0.00708221639069028,0.0574646931672876,0.12253270625924,0.223469763638056,0.241585899844072,0.347864720700653
"spot 286",0.0312840246516871,0.0846087998513014,0.154487374997735,0.211635547280009,0.0919691812915578,0.42601507192771
"spot 287",0.0371094990782645,0.0863400449762105,0.114706728859461,0.156694255407896,0.325655407358734,0.279494064319434
"spot 288",0.027279121809647,0.0750592173346025,0.134304829961254,0.236481941200584,0.377876505503725,0.148998384190187
"spot 289",0.225955138723386,0.372479747546784,0.0878082171408639,0.130094779150972,0.0590787438569044,0.12458337358109
"spot 290",0.0710663220945173,0.00781483423715797,0.349182963172002,0.145678114431244,0.398258129402993,0.0279996366620861
"spot 291",0.147347973508848,0.00612756413097459,0.429372631418474,0.0946448181149454,0.310783833978025,0.0117231788487325
"spot 292",0.313135267180304,0.186653608701179,0.140764412120414,0.0713751928153309,0.149120257541141,0.138951261641631
"spot 293",0.323782410714237,0.182280968894347,0.0518851192099892,0.0970478294527488,0.113925836934598,0.23107783479408
"spot 294",0.0594324611249601,0.219618498358649,0.0913303316905264,0.0694786387009764,0.182953067178021,0.377187002946867
"spot 295",0.0469411803427164,0.0480092583565578,0.210382640967961,0.128815457997485,0.273136934891452,0.292714527443828
"spot 296",0.489183471342478,0.0893294389172343,0.055601029254743,0.0877872811710461,0.224118807882244,0.0539799714322549
"spot 297",0.195305672540198,0.0893812200240264,0.138058521642504,0.0466589397983326,0.431440014044732,0.0991556319502072
"spot 298",0.0349703038153275,0.101323250497998,0.158048615033036,0.0609844974890852,0.345485944697617,0.299187388466937
"spot 299",0.288535416177945,0.135333437861129,0.25658829251456,0.0512814965291278,0.224727092858509,0.0435342640587299
"spot 300",0.12036947169883,0.193458817154774,0.0925831793295989,0.343570516232637,0.244798981857276,0.00521903372688403
"spot 301",0.0610798853515686,0.298793943662142,0.0559054143791727,0.171347372074096,0.101994993309136,0.310878391223885
"spot 302",0.00344026932394963,0.0640998207298748,0.00474948671557033,0.0123496831795551,0.178300224902726,0.737060515148324
"spot 303",0.0129865520113229,0.00486262790746146,0.401990544239037,0.13884238893353,0.432635591255634,0.00868229565301512
"spot 304",0.17996765433211,0.265191941270278,0.193826798063233,0.0942175242398145,0.0895442835220224,0.177251798572543
"spot 305",0.23774360791832,0.077557690551547,0.0541255279124917,0.488133836870943,0.0368028231565575,0.105636513590141
"spot 306",0.0890195795499847,0.0817457759329326,0.117046693914547,0.012605433726831,0.626416742594178,0.073165774281527
"spot 307",0.531899080977305,0.127385928330188,0.0278751483285966,0.020354659980397,0.107057810001404,0.185427372382109
"spot 308",0.330957677502223,0.059882182226266,0.047297737519546,0.149413952881232,0.129851168887365,0.282597280983368
"spot 309",0.080073918965103,0.0708689601655736,0.14807356038807,0.112146309227864,0.210467885944988,0.378369365308401
"spot 310",0.0363524678277222,0.0405147119351068,0.0356920097793836,0.325440647231487,0.200261556865384,0.361738606360916
"spot 311",0.00817427436789772,0.150968753721476,0.0831816910042801,0.151165606503986,0.32392662597798,0.282583048424379
"spot 312",0.00821491991597193,0.0628736614009357,0.137664499420655,0.146912457217691,0.334796654476235,0.309537807568511
"spot 313",0.0138342942752765,0.110552393547732,0.176120857517024,0.259308257850605,0.294926397437414,0.145257799371948
"spot 314",0.0501454778012785,0.0649283011706676,0.165080191466222,0.121545791917889,0.303167818833558,0.295132418810386
"spot 315",0.0103151347665925,0.113075341844423,0.112881873037742,0.253324520685254,0.317360909744747,0.193042219921241
"spot 316",0.0502592388186341,0.0640822932049943,0.152228400486086,0.167035294309823,0.337105213808096,0.229289559372367
"spot 317",0.0127814929533072,0.0533017333797443,0.17236920224647,0.227436725786088,0.251972424084095,0.282138421550295
"spot 318",0.0186398266586229,0.184982559944307,0.0536695789274136,0.164983530945943,0.313502246371453,0.26422225715226
"spot 319",0.0135058877634977,0.0579236300204231,0.16900719987749,0.108673845089824,0.328736374696648,0.322153062552117
"spot 320",0.0217132842631506,0.07806524659813,0.0715201548819019,0.336509218590416,0.327781135098507,0.164410960567894
"spot 321",0.135934368331331,0.251280224281232,0.195852710730387,0.0656170310925393,0.212867537699922,0.138448127864589
"spot 322",0.116243281965135,0.2078527978074,0.309959842086048,0.00135865882008547,0.285036592584726,0.0795488267366069
"spot 323",0.0413026723743764,0.322367002057109,0.034632199900382,0.430028103300182,0.145622364439557,0.0260476579283931
"spot 324",0.0680010822615678,0.236272657969955,0.0894299581924554,0.0325927930631607,0.144090751909496,0.429612756603365
"spot 325",0.317864769296454,0.0271114619565515,0.0130887590795189,0.462972944113482,0.0651718096450342,0.113790255908959
"spot 326",0.288533241867126,0.189255383524993,0.228573654392678,0.0428474908767294,0.0510553131341743,0.199734916204299
"spot 327",0.0215329224874577,0.0309120028832579,0.0803827186493861,0.386294612586378,0.269046555039667,0.211831188353853
"spot 328",0.134062461363697,0.0272212631374034,0.250685523484321,0.0651992114135238,0.18160450725268,0.341227033348375
"spot 329",0.0318515212735113,0.284090138753311,0.0259844671789673,0.370363907568903,0.171912462547464,0.115797502677843
"spot 330",0.267275946265773,0.0397744269503525,0.211633862413554,0.318502829768375,0.126670393671434,0.0361425409305111
"spot 331",0.22088249926867,0.0285803530245285,0.210535079911451,0.0871877077767693,0.111300153213603,0.341514206804979
"spot 332",0.0184920679060656,0.319542896081026,0.0262292728940486,0.0221637566697387,0.0542898494963491,0.559282156952772
"spot 333",0.338622795436513,0.0608650799074444,0.0449916186305249,0.07361694821709,0.157867556339891,0.324036001468537
"spot 334",0.0954288106055156,0.0371016596973787,0.0159095968689378,0.271378864968434,0.0107704408767228,0.569410626983011
"spot 335",0.1378735070489,0.37087202942972,0.214878412475522,0.0769001298481851,0.0772812007978566,0.122194720399817
"spot 336",0.274676656128609,0.014762046272236,0.600934303486471,0.00926139085718791,0.00109014010930102,0.0992754631461947
"spot 337",0.0743817471698066,0.30781181823603,0.0720445800581514,0.382659659182245,0.0950106974389237,0.0680914979148433
"spot 338",0.0619814658008055,0.152517138859903,0.456547076653538,0.130328921471023,0.177985323563781,0.020640073650949
"spot 339",0.455675388340926,0.0417894727257599,0.208708456877368,0.00124652365736259,0.158033600116736,0.134546558281848
"spot 340",0.0990184118574577,0.308656194428497,0.145419501501694,0.068793524936106,0.272312080170474,0.105800287105771
"spot 341",0.0258949269494191,0.118008105918488,0.117817514452153,0.206102801461405,0.187569959143212,0.344606692075323
"spot 342",0.0214157948053835,0.0449828915676461,0.0899294058262812,0.360070242729675,0.228931886660587,0.254669778410426
"spot 343",0.00361435333172591,0.0674273831169861,0.290110804207595,0.109632108106138,0.245856300282745,0.283359050954811
"spot 344",0.00408965658736021,0.1070054123022,0.274893922788454,0.308388557736319,0.121194911055248,0.18442753953042
"spot 345",0.013991230413705,0.0692526470219847,0.132976518363119,0.243565909088462,0.242475950206099,0.29773774490663
"spot 346",0.00295332495461083,0.0978510245347345,0.155963498045576,0.20687134204807,0.203691993275022,0.332668817141987
"spot 347",0.0209713482243465,0.14507995170213,0.211854217946401,0.0971847490423698,0.235043698662838,0.289866034421915
"spot 348",0.00249499135937503,0.0880133039597866,0.179775006146646,0.170012531874917,0.135929018981376,0.423775147677899
"spot 349",0.0285526889411177,0.10179881053236,0.0380467133736808,0.161826711167786,0.254732288404449,0.415042787580607
"spot 350",0.0100768400998158,0.0793832633415513,0.0699542458516457,0.153871551406196,0.229175618088616,0.457538481212175
"spot 351",0.0435061948651888,0.0845125069557171,0.0854614596406548,0.190179086366295,0.236587105443429,0.359753646728716
"spot 352",0.0120486587548672,0.0215406623563097,0.192495276201694,0.181256316517544,0.270639042270405,0.32202004389918
"spot 353",0.19675343913829,0.391505601893406,0.0838803852784778,0.0413770322248769,0.264834851347438,0.0216486901175117
"spot 354",0.207255342367688,0.104085841939695,0.17934241852,0.242897992814069,0.219867205729465,0.0465511986290831
"spot 355",0.128676221684467,0.283468036995398,0.395266657182773,0.00197261287696621,0.0467831610989637,0.143833310161431
"spot 356",0.0925191551022009,0.0425476052675785,0.282777619736804,0.173713522069681,0.213738822168725,0.194703275655011
"spot 357",0.108915607096399,0.0861622190603765,0.206364018270997,0.171531150173002,0.185371751375486,0.24165525402374
"spot 358",0.148897632523853,0.0614301934056981,0.0828698459280982,0.0919546296907962,0.410489379878422,0.204358318573133
"spot 359",0.155013536873673,0.279399219373927,0.0831002973082811,0.222163807553425,0.187947726720665,0.0723754121700292
"spot 360",0.0718607665540696,0.211132568856319,0.522448871188991,0.0594216975886381,0.0214164098613407,0.113719685950641
"spot 361",0.0383986624191922,0.047420069208697,0.139221706456942,0.0120049454539421,0.456680401923876,0.306274214537351
"spot 362",0.0095850259012962,0.280401499319018,0.185757576131606,0.074107166779092,0.241755996958305,0.208392734910682
"spot 363",0.0577492815455715,0.220951814010273,0.211137257527401,0.19047190082872,0.0132023037470874,0.306487442340947
"spot 364",0.225770854715061,0.000556762006219848,0.0790157822856982,0.426672427642044,0.257373919331965,0.0106102540190116
"spot 365",0.037142934482611,0.502728542872856,0.086831747705978,0.184593551853784,0.0673214880985361,0.121381734986235
"spot 366",0.0276339150587892,0.117714462354971,0.431292257105866,0.0444041605122659,0.170142182869894,0.208813022098213
"spot 367",0.135457515107494,0.257223602485189,0.0739249190879362,0.427647157146162,0.0723251916748188,0.0334216144984
"spot 368",0.228001935180243,0.338550544650539,0.218633384006331,0.0611085147240562,0.0948087026105276,0.0588969188283032
"spot 369",0.108507571132102,0.197514885489135,0.0454281911509944,0.531953234279572,0.107089203766089,0.00950691418210767
"spot 370",0.192863778337943,0.132322577609064,0.0805762403474366,0.273019231558548,0.00491092862496683,0.316307243522042
"spot 371",0.263303044685778,0.0119433304661176,0.14579559023071,0.307047866145727,0.207394062190639,0.0645161062810277
"spot 372",0.0517669452050725,0.285304559911627,0.0230855336159926,0.218904375822433,0.145805184650243,0.275133400794633
"spot 373",4.27260097210453e-05,0.0349073177897526,0.07600461123727,0.15876209172177,0.202793000532885,0.527490252708602
"spot 374",0.0209079148574362,0.0255760778306605,0.0984194731029623,0.310028874961241,0.172820926799683,0.372246732448017
"spot 375",0.0123816663538873,0.0154603635657103,0.164263373297595,0.0687193272163358,0.289793908605936,0.449381360960536
"spot 376",0.0094062943129033,0.175425402156203,0.144262423361038,0.171406228274418,0.316727378940225,0.182772272955213
"spot 377",0.00906004617191489,0.0642627421536273,0.163383540319063,0.139638738357305,0.179591266532382,0.444063666465708
"spot 378",0.00366920819005008,0.0481236412870647,0.134926182903763,0.249859145567934,0.280654263670307,0.282767558380881
"spot 379",0.0425415941555477,0.044522710746449,0.355926462928789,0.107663840974237,0.206967884285339,0.242377506909639
"spot 380",0.0170429035417796,0.102403970659739,0.0697475851470742,0.312619407464828,0.235193281700247,0.262992851486332
"spot 381",0.0162495512874795,0.106292869609154,0.265780255498295,0.174168077042518,0.218284230634608,0.219225015927945
"spot 382",0.094522630072789,0.0318881940583726,0.242708096875195,0.142983060294907,0.295571563932261,0.192326454766475
"spot 383",0.00995747847009497,0.209666661931998,0.132548137765632,0.152587304532077,0.264944032190598,0.230296385109599
"spot 384",0.0668962362163733,0.0589081224068542,0.15791336460782,0.190780893036724,0.263813452046316,0.261687931685913
"spot 385",0.373138098486028,0.208151827391088,0.0982683556089691,0.0391177776874473,0.0504023304518069,0.230921610374661
"spot 386",0.105001731131447,0.326261763862924,0.100370434423385,0.130407668167936,0.00829322005979305,0.329665182354514
"spot 387",0.373306684212844,0.19080629773533,0.0494370333614931,0.119573837403487,0.0796497600614317,0.187226387225414
"spot 388",0.205460399098301,0.0349021526533409,0.213492056533863,0.270338220603903,0.0355099015701418,0.240297269540451
"spot 389",0.352612764959584,0.112529963443614,0.00662589068735113,0.278986157031116,0.230767419543602,0.0184778043347332
"spot 390",0.0190880140747163,0.296497305664358,0.466273718820652,0.0665970842998913,0.0969384374981442,0.054605439642239
"spot 391",0.363092473086286,0.0632269184709019,0.00838305085892144,0.00910938211491834,0.344406204964456,0.211781970504517
"spot 392",0.325628985717647,0.335953198992439,0.139235451809314,0.0165645809670624,0.0603861438916378,0.122231638621899
"spot 393",0.222205908874112,0.346516679000644,0.125416300575823,0.0682416824939409,0.229014821824422,0.00860460723105882
"spot 394",0.0591043087125935,0.0447082302313822,0.00926803721018216,0.0857252896028754,0.0482626930936146,0.752931441149352
"spot 395",0.211551721019285,0.0798435100267881,0.170769419434903,0.118121714724118,0.302210630836126,0.11750300395878
"spot 396",0.0815285950924259,0.0565148882743528,0.0665432249431567,0.586724018825689,0.122622952581639,0.0860663202827366
"spot 397",0.0573755061945665,0.210159447897112,0.310136997445991,0.041853676810115,0.238106692753602,0.142367678898613
"spot 398",0.338555880771785,0.118509277241883,0.0651949493468034,0.25339731968029,0.0201058423159471,0.204236730643292
"spot 399",0.025212406585163,0.242474100597726,0.240252553263793,0.17559488962957,0.30734817240704,0.00911787751670855
"spot 400",0.08715282436013,0.213621549659871,0.294603056358901,0.184407313015004,0.0507232288606658,0.169492027745428
"spot 401",0.17553545521295,0.290059517944886,0.0577555263496754,0.153102625248335,0.101319299820816,0.222227575423338
"spot 402",0.286225369841022,0.192215144805454,0.152870577683098,0.073392828415885,0.212672371637652,0.0826237076168886
"spot 403",0.043614176009328,0.299714344977877,0.0719761360345878,0.0961288518447617,0.478081013955507,0.0104854771779379
"spot 404",0.0216692048217915,0.0236438674681321,0.263030893144639,0.304262313270658,0.0799409667390892,0.30745275455569
"spot 405",0.0358451674751884,0.0979680901961076,0.199508462292858,0.147873913406933,0.286160848559505,0.232643518069408
"spot 406",0.0209806102940414,0.0818371803823144,0.155248635660439,0.204104257025879,0.250049836302035,0.287779480335291
"spot 407",0.0505231386053883,0.0743073652629016,0.186999427035474,0.194272543749483,0.278790000404311,0.215107524942442
"spot 408",0.0101462006155392,0.0768326570696927,0.0648503030057336,0.1854188254257,0.342384586322787,0.320367427560547
"spot 409",0.0446871345989114,0.0534396135652505,0.174871788535165,0.194769471116612,0.23321630279901,0.299015689385051
"spot 410",0.035269606839094,0.02804812839859,0.144040816573891,0.134991799065496,0.256272320818707,0.401377328304222
"spot 411",0.0496392565874781,0.0586848265996874,0.0736927383762716,0.131773308326891,0.367294661416329,0.318915208693342
"spot 412",0.0156532171513217,0.137968545217342,0.122417495560358,0.210896093635567,0.251672413555934,0.261392234879477
"spot 413",0.000722980634164726,0.0130719387784533,0.108140692935654,0.180347574798483,0.349122222136533,0.348594590716712
"spot 414",0.0434730511452228,0.0642899441997907,0.0960485846041116,0.249172948928912,0.351738180230767,0.195277290891195
"spot 415",0.0474362057435314,0.112086246869264,0.122252786001304,0.163878929930824,0.162973468166314,0.391372363288763
"spot 416",0.00448162040026349,0.0380047004632514,0.135980193284055,0.176216244788685,0.344179768553205,0.30113747251054
"spot 417",0.163719822831843,0.148829467577805,0.113542726886977,0.105017850977234,0.401800753457278,0.0670893782688632
"spot 418",0.0860264563739473,0.00948328251743179,0.0342530486924372,0.548814604932856,0.302426615019905,0.0189959924634226
"spot 419",0.187861120746759,0.0334453775296831,0.236092397190138,0.14083441534021,0.389630000683699,0.012136688509511
"spot 420",0.0754365906004847,0.138683528768089,0.326158507797519,0.189362537774053,0.142102472262857,0.128256362796999
"spot 421",0.00230824962701002,0.206241388986872,0.24302921313817,0.00495030221956118,0.194218254889852,0.349252591138535
"spot 422",0.513949229886449,0.121022453379848,0.101145491037698,0.187468050361037,0.022173406131746,0.0542413692032229
"spot 423",0.214540431332756,0.0186461233381966,0.120652608422243,0.143206562456462,0.388538019675967,0.114416254774376
"spot 424",0.0188177963568993,0.249230388393281,0.106361293942845,0.109352236622538,0.130435433046569,0.385802851637868
"spot 425",0.00471281653244669,0.0495463728529237,0.282001683329041,0.408403793148641,0.241028762960471,0.0143065711764777
"spot 426",0.0749797216638714,0.0749039205213217,0.0201359229901356,0.55911942872668,0.00131784557209766,0.269543160525894
"spot 427",0.501338819267093,0.0490456467166739,0.204055142581343,0.196070396549633,0.0155107465749952,0.033979248310262
"spot 428",0.19249889838777,0.196414793107841,0.561735867459716,0.0461608113459308,0.00221115134759625,0.000978478351145919
"spot 429",0.207463429752978,0.381710256150715,0.184025168121805,0.0579082585783437,0.113312661100085,0.0555802262960728
"spot 430",0.126406598670823,0.234885744956103,0.248221615457718,0.142286030103667,0.108916279099046,0.139283731712642
"spot 431",0.0698773725356766,0.475781634473296,0.0939062624788411,0.144008612809127,0.0389669283963964,0.177459189306663
"spot 432",0.0733360636827345,0.331880126941538,0.033431821746844,0.0786346547047478,0.253816587814341,0.228900745109795
"spot 433",0.0286907681981281,0.26477883684175,0.0329322802389903,0.232799506563565,0.292363946306316,0.148434661851251
"spot 434",0.290051656103376,0.329027628884075,0.0846296637738165,0.0526831415093883,0.00240328461753741,0.241204625111807
"spot 435",0.295467209694225,0.0606270903839341,0.0832017744031545,0.12991401943802,0.0567100844731085,0.374079821607558
"spot 436",0.272311292653452,0.0478124120959731,0.391122736989007,0.164708347817025,0.0250460843599851,0.0989991260845575
"spot 437",0.0206943124336809,0.119343390048387,0.149966186944103,0.227602431374966,0.153339713484779,0.329053965714085
"spot 438",0.00407753823337882,0.0514252117600219,0.136404349918777,0.394424660376681,0.231424199306771,0.18224404040437
"spot 439",0.137251966935708,0.0937751947162546,0.167870498595412,0.0872460619347348,0.340067967979443,0.173788309838449
"spot 440",0.00275871974106293,0.104118034813551,0.097130944915488,0.162166948004559,0.307226312616983,0.326599039908355
"spot 441",0.000646674480688436,0.0752216725538204,0.281857024834241,0.215199828677854,0.199638106930285,0.227436692523111
"spot 442",0.00892351624055104,0.0812427600397971,0.103895151130634,0.19427021843797,0.307174105270129,0.304494248880919
"spot 443",0.00736148665368707,0.0903895840709211,0.132922710138502,0.183524361435821,0.193911169353754,0.391890688347314
"spot 444",0.00782053394992122,0.13018157551274,0.115371547351144,0.128296068872747,0.250162958546338,0.368167315767109
"spot 445",0.00775465636458079,0.0236327382135728,0.0745401253620728,0.145851310115578,0.149928696965673,0.598292472978523
"spot 446",0.0203988977843916,0.126996997272602,0.139630268552579,0.120854513372645,0.240680942403428,0.351438380614355
"spot 447",0.0350298344028812,0.125046396551077,0.154312883766417,0.27864876271063,0.170594871564271,0.236367251004724
"spot 448",0.0191974543015488,0.148057155350539,0.165623289975916,0.146852584508767,0.219998009736723,0.300271506126506
"spot 449",0.0597595784099666,0.0604085011266804,0.148929946871463,0.302398261991627,0.185864879251406,0.242638832348856
"spot 450",0.014192926390659,0.144875098806719,0.0117118703669077,0.0284598539591135,0.479151606139731,0.32160864433687
"spot 451",0.0669201289714428,0.160517758549049,0.142235403758748,0.0866533338398313,0.112502527835228,0.4311708470457
"spot 452",0.269953903652083,0.287590430782133,0.043673751400906,0.0230082229063223,0.129493039336493,0.246280651922063
"spot 453",0.00991565062401196,0.16803359674144,0.0346764820453318,0.140919853835171,0.188406406355651,0.458048010398395
"spot 454",0.198372773505419,0.337227831723628,0.217443712235626,0.0570772507297253,0.0958538578085704,0.0940245739970311
"spot 455",0.0376222695839364,0.0386033706274281,0.0410604538818543,0.171263775290905,0.323468064262078,0.387982066353798
"spot 456",0.234300258660505,0.207162871356138,0.122411018272812,0.0805602419365427,0.301146453202983,0.0544191565710199
"spot 457",0.123811259422971,0.270907450227966,0.183594928251982,0.122562878267013,0.28722621221992,0.0118972716101482
"spot 458",0.0243921236386131,0.199932823365318,0.2846727227638,0.0842555056963889,0.148555189327453,0.258191635208426
"spot 459",0.0941188971900192,0.0986748146491637,0.314505219802463,0.016057577616932,0.178350767478527,0.298292723262895
"spot 460",0.257238395180545,0.0505420787713089,0.0873278567580267,0.350326107681138,0.0772793164082481,0.177286245200733
"spot 461",0.0194824845620629,0.0968141266356585,0.209035733210438,0.148639104836383,0.0632582296467886,0.46277032110867
"spot 462",0.403873516724537,0.155827441383423,0.0193124262953781,0.0891551657455222,0.145655277055437,0.186176172795703
"spot 463",0.238679678712847,0.0480486860944542,0.265869171069472,0.0236744342130829,0.343802886962895,0.0799251429472489
"spot 464",0.348382222790072,0.0849179397114649,0.138310335262475,0.0916322116885543,0.310609658881466,0.026147631665967
"spot 465",0.129510234264544,0.320528087806706,0.109788206301437,0.0861394240127155,0.273378370012662,0.0806556776019348
"spot 466",0.392956730963922,0.211201215853174,0.10471985060752,0.0628034824251094,0.0429977269747282,0.185320993175547
"spot 467",0.244602077187921,0.214551271596716,0.371415811805239,0.0453153593970878,0.107349430021813,0.0167660499912224
"spot 468",0.0432969533007944,0.0496814003682177,0.181833370523629,0.0573160089004681,0.612336130708015,0.0555361361988754
"spot 469",0.00393264330351354,0.081486982734474,0.137212634250454,0.100961205703987,0.290135236949436,0.386271297058136
"spot 470",0.0229970106739894,0.0297172058503874,0.0811985234983935,0.188875138454101,0.30048570029025,0.376726421232879
"spot 471",0.0168777268554216,0.17063306868094,0.134320084627785,0.207373291889307,0.272545993710227,0.198249834236319
"spot 472",0.0155325763116391,0.0442334417572958,0.102588907729014,0.177661742935898,0.315657139425476,0.344326191840677
"spot 473",0.0182704571918645,0.0755483586048932,0.134473709366433,0.222340954422253,0.238912226716062,0.310454293698494
"spot 474",0.0280015385217849,0.0764247941921714,0.163802634248655,0.176842665794109,0.31132424942049,0.24360411782279
"spot 475",0.00378904938123202,0.0256438927852598,0.0770999064983926,0.241209591863124,0.133394852890621,0.518862706581371
"spot 476",0.0160745911912713,0.0188889135581548,0.140595000292932,0.211428942244237,0.388194916636492,0.224817636076913
"spot 477",0.0107075585820094,0.202518596487746,0.0923855290223767,0.165082600348211,0.324736229197166,0.204569486362491
"spot 478",0.0278072141638187,0.167647083471254,0.0634997498771499,0.170274364253843,0.290047522275784,0.280724065958149
"spot 479",0.0265103310643215,0.113260086277203,0.14758714875195,0.225194066527696,0.159513539859012,0.327934827519818
"spot 480",0.0303810585753575,0.0300932767873793,0.215592872565858,0.115918005538544,0.235428240009358,0.372586546523503
"spot 481",0.215652654435276,0.153866607875898,0.0808484488094006,0.0290379864481941,0.39127981974709,0.129314482684142
"spot 482",0.179019691221778,0.103753679029662,0.214744163313697,0.123431081174142,0.0321438829146111,0.34690750234611
"spot 483",0.08469711316633,0.299890878531445,0.0587027909863072,0.0762524345141584,0.320702984350694,0.159753798451065
"spot 484",0.115840468576298,0.274766407144395,0.265824110741371,0.102418201033168,0.221495399117062,0.0196554133877061
"spot 485",0.0490953552564848,0.395518478271596,0.259772493334986,0.0286471344083512,0.140086985742018,0.126879552986563
"spot 486",0.217086240640337,0.0537961150830691,0.110892459778962,0.433224850152981,0.153266717756959,0.0317336165876915
"spot 487",0.185164613961678,0.0928932620741614,0.095524448109182,0.284594387302026,0.312729590693616,0.0290936978593376
"spot 488",0.451738355073583,0.37565263443885,0.0682351786114736,0.0627329247783902,0.0153489943306121,0.0262919127670913
"spot 489",0.175612956203883,0.22044932027368,0.086392219339129,0.231182175372878,0.281779250004551,0.00458407880587805
"spot 490",0.303747521573511,0.230306459482029,0.147703404267286,0.190784620899093,0.0558188210512569,0.0716391727268233
"spot 491",0.321279736838645,0.0456828051517884,0.16522660964257,0.105926739667639,0.355214682336165,0.00666942636319253
"spot 492",0.132119926578564,0.40667941193515,0.0547122212281667,0.169486852615387,0.221570806773223,0.0154307808695094
"spot 493",0.0135584602121351,0.187406452572721,0.042897091989037,0.157610057204995,0.570482471969254,0.0280454660518574
"spot 494",0.00162064612309137,0.0124260600814835,0.242605838577363,0.125780024761457,0.0117129425523705,0.605854487904235
"spot 495",0.0124684626969163,0.228258134351281,0.0345463094126758,0.409237146254617,0.0158553200708028,0.299634627213707
"spot 496",0.31836162775239,0.134390783674283,0.14381157511856,0.0670201082559541,0.161930809022935,0.174485096175879
"spot 497",0.0303817044799125,0.00188002128508804,0.0917091390561069,0.0149911940602582,0.743719681167624,0.117318259951011
