"","cell1","cell2","cell3","cell4","cell5","cell6"
"spot 249",0.00795917558373017,0.119564692347257,0.090245221633305,0.243118468473575,0.183346695485882,0.355765746476251
"spot 250",0.030908395361902,0.155422627129762,0.104651405214731,0.202498529879974,0.235502150591355,0.271016891822276
"spot 251",0.00561763238497307,0.216942270067507,0.162241448452386,0.106179133683295,0.300848932743286,0.208170582668553
"spot 252",0.0422740668274982,0.0144469344258757,0.107946058502856,0.114093046079647,0.457296327602928,0.263943566561196
"spot 253",0.00458374922908826,0.0926883018951775,0.188573510329751,0.244635188537765,0.135470098023713,0.334049151984504
"spot 254",0.0122387466928413,0.0515895552467404,0.115767919967778,0.205397776658424,0.268896539811558,0.346109461622658
"spot 255",0.0268080183628438,0.0440693055852283,0.140430718430243,0.258588525984434,0.206787361191511,0.323316070445739
"spot 256",0.00720895391086477,0.0360496494433538,0.122763400434609,0.296390629029681,0.149321653553216,0.388265713628275
"spot 257",0.280618076533933,0.0148471676315045,0.313613943104873,0.00759582732880114,0.260478927757855,0.122846057643033
"spot 258",0.00691940794666905,0.390880165191124,0.273602269585174,0.0830246414900103,0.184628480373161,0.0609450354138609
"spot 259",0.382937049293977,0.0327723805026355,0.163709015646269,0.152455275925805,0.0437402930111978,0.224385985620115
"spot 260",0.101050472721745,0.0176226151763237,0.201357497170369,0.217709220171283,0.257950235885172,0.204309958875107
"spot 261",0.19294407924777,0.023843221673685,0.100765845686656,0.203969998299885,0.181070954083263,0.297405901008741
"spot 262",0.0882948679933268,0.438800227960517,0.069154683524706,0.090400488650868,0.0311992770314221,0.28215045483916
"spot 263",0.402155458480571,0.229381859830505,0.0311477876349858,0.174095138052638,0.144976470333888,0.018243285667412
"spot 264",0.474296861914312,0.312825040670781,2.88270368596238e-05,0.0905500016923796,0.0448299372166296,0.0774693314690385
"spot 265",0.0993078094729275,0.470678993903785,0.258471496997262,0.0213195436184075,0.00479398292446343,0.145428173083154
"spot 266",0.0402833652189433,0.238816688482492,0.216187229715221,0.049656909528859,0.33813876438644,0.116917042668045
"spot 267",0.322434704719995,0.154838946665419,0.00529516341820725,0.0871082139564261,0.169331219847437,0.260991751392516
"spot 268",0.366851499972472,0.417366187737523,0.0545711037058585,0.00182637263195932,0.0150726925713788,0.144312143380808
"spot 269",0.165869057495677,0.0471697432720882,0.0406423758597389,0.472451930798973,0.187893669790238,0.0859732227832841
"spot 270",0.245989554923125,0.332446687690345,0.0396066240090606,0.0527769345861092,0.157115510113104,0.172064688678256
"spot 271",0.320200906734939,0.0272759770287356,0.199028228109234,0.0839524642042151,0.339556902157714,0.0299855217651615
"spot 272",0.028778431711797,0.126623828029967,0.118583164479688,0.362037601060996,0.203762803337116,0.160214171380436
"spot 273",0.0824802178558687,0.153803080611933,0.489218528396321,0.131376626100988,0.132464901014934,0.010656646019955
"spot 274",0.0653659551461036,0.129807008415516,0.0925492553635657,0.0846568775461307,0.119166198690591,0.508454704838094
"spot 275",0.297763939691221,0.258387059958547,0.163858033438354,0.156951461377793,0.0875460656616883,0.0354934398723973
"spot 276",0.389720717231814,0.0178620189481808,0.227213516982144,0.136679791914178,0.0167596804519738,0.211764274471709
"spot 277",0.0200159086350256,0.0871597211216738,0.102063417317971,0.159921813987083,0.395079924585525,0.235759214352721
"spot 278",0.0368669336741173,0.147101986577165,0.0989794506174816,0.183250429442352,0.280075666682236,0.253725533006647
"spot 279",0.00700484961972205,0.0441566940119625,0.159165987527955,0.201457922371154,0.338573207861507,0.249641338607699
"spot 280",0.00867764211408814,0.0816390250911388,0.147637648252051,0.12700815409933,0.248959643007825,0.386077887435567
"spot 281",0.0100589523305352,0.0309445905235361,0.201779863096472,0.155834196772217,0.246320590618237,0.355061806659002
"spot 282",0.00794031522103022,0.160775690332588,0.138550410510291,0.117566970050865,0.194207226611261,0.380959387273965
"spot 283",0.00949198668320653,0.0323281632803361,0.0894771560544788,0.166767040909097,0.465638482235687,0.236297170837195
"spot 284",0.0104087773168458,0.0958425248817196,0.135279894052679,0.0793171556265788,0.151147540997222,0.528004107124954
"spot 285",0.0131678136459554,0.0868115745996266,0.0229234345310524,0.248306517519976,0.235538711646386,0.393251948057004
"spot 286",0.0458724008137884,0.0583112376084116,0.175676511442568,0.190112328866008,0.265198539395492,0.264828981873732
"spot 287",0.00927981070034214,0.0782552768804051,0.131851553671962,0.306611844283101,0.233835889608501,0.24016562485569
"spot 288",0.00141912258418198,0.0920325203867378,0.176053221526066,0.151114106916202,0.380123565382916,0.199257463203896
"spot 289",0.0699931015001155,0.139320240521182,0.163783105561718,0.0560220456593066,0.345703457186158,0.22517804957152
"spot 290",0.099561646983451,0.127843016095254,0.503597381278592,0.0501294674113313,0.0141778732042092,0.204690615027163
"spot 291",0.00586129810903446,0.430502224877428,0.158630439285425,0.20388757092126,0.0215830167944598,0.179535450012393
"spot 292",0.202207503422751,0.0598344567825622,0.143284432147385,0.0691917550469924,0.258847880134312,0.266633972465996
"spot 293",0.137541987337649,0.203039647484121,0.164885090728595,0.072807963320312,0.168248386190202,0.253476924939121
"spot 294",0.376937320249798,0.22344844471227,0.00724719492223629,0.0801674424938673,0.01464670865237,0.297552888969458
"spot 295",0.0572474387056635,0.106246558150285,0.140283719487886,0.183379660695403,0.0951438307529649,0.417698792207797
"spot 296",0.0255208709143108,0.0977604096966289,0.0292182372554019,0.0427017735190966,0.770169077455569,0.034629631158993
"spot 297",0.118326822729066,0.00211852952773954,0.117368836823282,0.164953180816886,0.159687830497201,0.437544799605825
"spot 298",0.291602763058442,0.0493913987477856,0.0344138763393066,0.0820570065750574,0.381271447394919,0.16126350788449
"spot 299",0.15196191043821,0.270883639989348,0.133046523062086,0.112381535217149,0.0315010112717854,0.300225380021422
"spot 300",0.0982419945950898,0.143888330575987,0.204353587447123,0.162353561750655,0.17644812219311,0.214714403438034
"spot 301",0.305103165008378,0.148473362139441,0.0565702049867166,0.239004525106038,0.00241043791806778,0.248438304841359
"spot 302",0.368348940154763,0.105341077802664,0.156461136779684,0.173885790950995,0.177057664539123,0.0189053897727714
"spot 303",0.116058253009633,0.0512073284459327,0.501060968152516,0.0624223292475291,0.163203135909242,0.106047985235148
"spot 304",0.125139463101857,0.184118690965356,0.29157584348779,0.160250989456512,0.180030077832171,0.0588849351563137
"spot 305",0.573827989655457,0.0315708338201857,0.16477002434489,0.171015960009958,0.00826628636306023,0.050548905806449
"spot 306",0.282262903209178,0.00140146421923346,0.00501639086330131,0.0399886885793356,0.202763414847595,0.468567138281357
"spot 307",0.372572781386631,0.0327501990057291,0.236716437583332,0.11460366711652,0.0199065351783419,0.223450379729446
"spot 308",0.403976611112151,0.0296585560816638,0.34161687750443,0.100089249110358,0.0709481634822433,0.0537105427091533
"spot 309",0.00592240463126858,0.153207145613706,0.13034603730624,0.169406164528833,0.16036080736056,0.380757440559393
"spot 310",0.0325907196179632,0.0776188624359044,0.119254133395135,0.331925096083447,0.258153312527439,0.180457875940111
"spot 311",0.0120055888449247,0.135712374872587,0.115429751806775,0.229863285224652,0.217121186692002,0.289867812559059
"spot 312",0.01143888271055,0.00839260085927352,0.31413212891496,0.323775866784445,0.164245359270707,0.178015161460065
"spot 313",0.000412802379964932,0.076333416835222,0.0865765396302081,0.172971093377814,0.300813288598362,0.362892859178429
"spot 314",0.00267954348643552,0.0677722800390316,0.0889243706836819,0.180615253315749,0.347405335056747,0.312603217418354
"spot 315",0.0567707410268865,0.0362221990180641,0.194341045169178,0.209552859976788,0.16797413449136,0.335139020317723
"spot 316",0.00403659468788128,0.097749215459929,0.121200540193202,0.171264073571956,0.294897014870566,0.310852561216465
"spot 317",0.0210816350606727,0.0654257077443227,0.156056741370952,0.16163891166644,0.246928377145895,0.348868627011718
"spot 318",0.00170155737735145,0.102820477827308,0.0559487068460055,0.251400212574286,0.298238504604813,0.289890540770237
"spot 319",0.0715985117037233,0.0189243792705544,0.194709029330895,0.0973418389362606,0.202693727713307,0.414732513045259
"spot 320",0.0589899877884774,0.0292659024935177,0.139609425229826,0.178043498325546,0.231423043435419,0.362668142727214
"spot 321",0.636420873739822,0.0522077527747552,0.00546002480739573,0.0344856386568801,0.172989833464713,0.0984358765564343
"spot 322",0.191690743977001,0.167794346748938,0.391065959067301,0.0527579913663521,0.0529486084383481,0.143742350402059
"spot 323",0.0242633284216195,0.354949660820958,0.0541565659925699,0.251229893166098,0.0593503915052065,0.256050160093548
"spot 324",0.0651257522077115,0.287506516426749,0.0758263412930111,0.154947054741345,0.400457095642462,0.0161372396887216
"spot 325",0.101778290333513,0.13448773933704,0.049677395570406,0.0407739353185993,0.137545125630814,0.535737513809628
"spot 326",0.148705415530571,0.0567661672352412,0.324529346588018,0.0860264973200662,0.379327691156792,0.00464488216931094
"spot 327",0.127642212502591,0.308232553093179,0.0470346646828909,0.496244795481676,0.0149207137545175,0.00592506048514542
"spot 328",0.00320224065012892,0.160168682543147,0.266508890743527,0.150863817653807,0.196928635355692,0.222327733053699
"spot 329",0.00953028899116332,0.146332824035855,0.10902041159627,0.343334589765183,0.363022542446365,0.0287593431651638
"spot 330",0.0549083288828181,0.424950163694261,0.0319235580934535,0.0902784588035374,0.352751524571674,0.0451879659542561
"spot 331",0.115837064115912,0.00132508861697589,0.233493105002614,0.0125749257338251,0.20883238883139,0.427937427699283
"spot 332",0.0326382459901287,0.039622952223908,0.0924516886206008,0.592628462319113,0.169055368581394,0.0736032822648558
"spot 333",0.307509270981925,0.123252958380945,0.157769029302651,0.331492526279303,0.0423433659450888,0.0376328491100879
"spot 334",0.311271404950942,0.165620475470568,0.0574341835630414,0.116669565836706,0.324009664518029,0.0249947056607136
"spot 335",0.114518628894899,0.435811928412397,0.313638128079749,0.00779439479017371,0.0793043213614394,0.0489325984613426
"spot 336",0.101034073314234,0.0341282282486853,0.251120579346172,0.0789847092522824,0.00804988183649106,0.526682528002135
"spot 337",0.00132362847765895,0.282829029099958,0.134063767897881,0.280429733618498,0.139879293117243,0.161474547788761
"spot 338",0.093981814984028,0.400440538058057,0.0926534114000702,0.0331399967781629,0.366818973947785,0.0129652648318972
"spot 339",0.00794861768573779,0.197137464702768,0.0953047682471429,0.0685024286615114,0.272618298023617,0.358488422679223
"spot 340",0.207134523133247,0.109615667127351,0.0374478390692808,0.149001311331347,0.249671016710274,0.247129642628501
"spot 341",0.0589772187734223,0.0936015292289095,0.117032140870101,0.14232122894048,0.133045583098238,0.45502229908885
"spot 342",0.00316373248847695,0.12663198918362,0.038905685709214,0.175334504732656,0.265546989180204,0.390417098705828
"spot 343",0.00173121095477237,0.114575244091649,0.0910999353587645,0.273326810216134,0.257491934373539,0.261774865005142
"spot 344",0.000783384910339569,0.0438678088164099,0.279040513520273,0.126250353123938,0.176219492991176,0.373838446637864
"spot 345",0.0104792421438341,0.013299046858198,0.188444748708559,0.207209440809386,0.257438579150096,0.323128942329927
"spot 346",0.0472552191230494,0.0262413918618937,0.156398055582907,0.186021314008464,0.271113054888636,0.31297096453505
"spot 347",0.0407146881847403,0.185879230101014,0.0936656517630629,0.160928429045522,0.160270823775421,0.35854117713024
"spot 348",0.0438675492917438,0.125869874342954,0.131506318224192,0.17100267116401,0.248263563813036,0.279490023164065
"spot 349",0.0144998696128735,0.0973089778625655,0.129241201913616,0.155151758796388,0.252724076207685,0.351074115606872
"spot 350",0.0205471135232692,0.0277824573506569,0.193770617558319,0.317759495567452,0.212006444854286,0.228133871146017
"spot 351",0.0442857003457625,0.0905168760227594,0.217506113857651,0.103328892259708,0.241090886533445,0.303271530980675
"spot 352",0.00701789997353576,0.160683557017694,0.0763536322876141,0.18097841959006,0.275558617788333,0.299407873342763
"spot 353",0.267125755730232,0.0486536218358567,0.020447524007406,0.340410779801902,0.281714003638408,0.0416483149861951
"spot 354",0.098014967382751,0.111959263948989,0.340652054330196,0.136450053102008,0.249553806638824,0.0633698545972324
"spot 355",0.665130951607385,0.0248849738648684,0.0681130127770376,0.0440328325112915,0.173201762987239,0.0246364662521783
"spot 356",0.492250258233849,0.0816221010698104,0.112006290646696,0.182616310186679,0.0389561295682141,0.0925489102947509
"spot 357",0.23410783812355,0.0111936900709297,0.122343243729861,0.455877555949146,0.0373233943117623,0.139154277814751
"spot 358",0.0107055104362418,0.172096578921375,0.0718498592076015,0.351881259805443,0.236232744187617,0.157234047441722
"spot 359",0.107471993644793,0.207502415568356,0.0442617387435842,0.296687712977226,0.322087692297424,0.0219884467686168
"spot 360",0.206204416586135,0.307505859023108,0.174210356504243,0.197693961897031,0.000544248018164356,0.113841157971319
"spot 361",0.0681889552284591,0.0115463232353557,0.297898037202122,0.164339735185164,0.133413293796957,0.324613655351942
"spot 362",0.0305872069689798,0.457188364460321,0.0528307941889926,0.17956896202005,0.125543252685941,0.154281419675717
"spot 363",0.0884221065993687,0.0514487198731775,0.0673304142046714,0.24386831846098,0.422076399357739,0.126854041504064
"spot 364",0.258199656316644,0.461166000970337,0.0636879927161885,0.179299934004436,0.00468443820839349,0.0329619777840019
"spot 365",0.0959687198388976,0.00286872800924913,0.478589867537582,0.0223072048681566,0.00620038959317834,0.394065090152936
"spot 366",0.291394026043172,0.275901960131537,0.0560498302829841,0.271235252939216,0.0247431959033884,0.0806757346997029
"spot 367",0.421914664664422,0.163865314649694,0.0148461917749996,0.0744504960226628,0.321512613344209,0.00341071954401297
"spot 368",0.085294103084299,0.128617733809761,0.0414639505768841,0.0387810757017842,0.421165046953575,0.284678089873697
"spot 369",0.0335978809518134,0.0440508649314144,0.0977314934841693,0.0705128566630381,0.0466076700157158,0.707499233953849
"spot 370",0.0929567352577598,0.21267937422092,0.227837746563735,0.211574467798892,0.214984711727773,0.039966964430921
"spot 371",0.0867100483161029,0.439574281399221,0.238687581851971,0.0454899383238144,0.0126445262843455,0.176893623824545
"spot 372",0.101694431505619,0.0742445065809213,0.0969876413169231,0.207694023316494,0.425047661395604,0.094331735884438
"spot 373",0.00305762471229177,0.0892590330637184,0.0811771146946034,0.123781528477067,0.342384863243769,0.360339835808549
"spot 374",0.0364240403911241,0.0369740642231088,0.086169767120045,0.266832117260712,0.215783685242074,0.357816325762936
"spot 375",0.0133220533763897,0.0518757993607334,0.159292120046725,0.116069228056196,0.259009199927828,0.400431599232128
"spot 376",0.00936403216397701,0.0676219161963885,0.123512161572628,0.164280338149411,0.368737099838822,0.266484452078773
"spot 377",0.0370256320778094,0.0356078559979831,0.132522258559354,0.134079453426505,0.344870296741847,0.315894503196501
"spot 378",0.0609272996297368,0.076405654568589,0.247013603934729,0.156857101771131,0.159222585322655,0.299573754773158
"spot 379",0.00525280992445698,0.103362236923536,0.268054320604354,0.159853938256733,0.179925536521572,0.283551157769348
"spot 380",0.00471557260489343,0.0970746558566055,0.0603070784791872,0.19389188837365,0.175486371461457,0.468524433224206
"spot 381",0.0565407870803884,0.128490043243565,0.243711761312833,0.0736522717006079,0.221571408330797,0.276033728331809
"spot 382",0.0355353613588082,0.0666437841582809,0.0515675750899179,0.393832486607199,0.167288657889476,0.285132134896318
"spot 383",0.0113446706897101,0.145087365206254,0.136207068552316,0.269921376053654,0.172584641816191,0.264854877681875
"spot 384",0.00226559540931566,0.0535593608746843,0.0875123201578014,0.206452147312975,0.190811726940576,0.459398849304648
"spot 385",0.0561440953539222,0.213206026441408,0.218065028968085,0.216367616826848,0.026828508344231,0.269388724065506
"spot 386",0.0799314341317936,0.0538232573907505,0.450850833600406,0.0266992731949097,0.129986252525337,0.258708949156804
"spot 387",0.0196246460044249,0.031481390873224,0.484837852617732,0.251652604871635,0.0285627115119983,0.183840794120986
"spot 388",0.048426662519312,0.100315291307589,0.410472056622906,0.124290069856067,0.00440342510522769,0.312092494588898
"spot 389",0.0993133860284082,0.238301766790619,0.0788564466697071,0.215561313679583,0.0525083566287024,0.31545873020298
"spot 390",0.0986139531151254,0.521571148168124,0.0182268073375398,0.0585560666972618,0.225283552699058,0.0777484719828913
"spot 391",0.100761118587462,0.0831943573633673,0.0646877254776454,0.276391186801642,0.445240747982152,0.0297248637877314
"spot 392",0.1659197293717,0.0513723742303966,0.113299871052161,0.17209918241888,0.358649828664039,0.138659014262824
"spot 393",0.0715079390005215,0.388217583871333,0.0026755991123062,0.0471227875880995,0.352021323868422,0.138454766559318
"spot 394",0.0780047108112751,0.0615295244366115,0.696531298887391,0.104913289738401,0.0108661604212774,0.0481550157050442
"spot 395",0.332296734783525,0.0271857503244321,0.296536577049046,0.0173403895403666,0.158449656858024,0.168190891444606
"spot 396",0.0794961870363404,0.197420273580132,0.108658030350536,0.0855401777718968,0.181262429693759,0.347622901567336
"spot 397",0.0313268259831728,0.326276631146264,0.0444322545420892,0.192883907046459,0.36313432734408,0.0419460539379346
"spot 398",0.328719551970856,0.062012979078724,0.19562629978639,0.363777380995639,0.00412725483955984,0.0457365333288318
"spot 399",0.0661755454355515,0.438661153020431,0.0689435880906949,0.152579969773349,0.225739895972512,0.0478998477074621
"spot 400",0.22893662304835,0.0784195959202158,0.12377809067938,0.371126820937336,0.0946871348446609,0.103051734570057
"spot 401",0.305522808613281,0.0301753366416019,0.011039322205183,0.243121174928842,0.24202539651128,0.168115961099812
"spot 402",0.264518374058738,0.268246529813581,0.297355730890934,0.054147729426787,0.0838556808197336,0.031875954990227
"spot 403",0.128397022391186,0.0685894995245996,0.444183125092136,0.104438885882,0.107789891771834,0.146601575338244
"spot 404",0.0889096854243681,0.00322754637062035,0.173432026474739,0.311290492603444,0.0158593771176586,0.40728087200917
"spot 405",0.0508717235350914,0.0389169792234448,0.0629593445546405,0.213943925039664,0.303406371271547,0.329901656375613
"spot 406",0.0369342888084268,0.181129527896029,0.0972280115593315,0.142786051566292,0.285989182310469,0.255932937859452
"spot 407",0.00859251588612419,0.0707334063984862,0.123053983741332,0.153670172606907,0.380896403400216,0.263053517966935
"spot 408",0.0885094158874115,0.120987338266119,0.150124993987083,0.107182814682224,0.16750886440252,0.365686572774642
"spot 409",0.0683146405759505,0.0231950706549659,0.145973962931634,0.319831660193809,0.185142847812705,0.257541817830936
"spot 410",0.0374390942823303,0.0817303058385435,0.177707948182647,0.271764894475556,0.153067336763578,0.278290420457344
"spot 411",0.0232260965850043,0.151718582708475,0.0950943776680892,0.061975129941496,0.294239419650528,0.373746393446407
"spot 412",0.0188505099533863,0.163404238281057,0.115919905857695,0.330231535922736,0.0913503054530271,0.280243504532099
"spot 413",0.00154856081162293,0.0397989834852441,0.131829973035189,0.216765827430817,0.26239137864534,0.347665276591786
"spot 414",0.0520952667201776,0.0686973032391723,0.0937163369568213,0.0718389498524865,0.5053537114719,0.208298431759442
"spot 415",0.0271031252570926,0.0561129826832102,0.210751131683644,0.22826014241447,0.262842502826864,0.214930115134719
"spot 416",0.00677097978635148,0.0782694036923857,0.0961920841977476,0.20575163970856,0.387409451120427,0.225606441494528
"spot 417",0.259782186687408,0.017907301625526,0.0860383900101726,0.068072371951162,0.540453841310713,0.0277459084150181
"spot 418",0.0322812437233179,0.173715006472647,0.0235586589046201,0.298463218432206,0.204843357110024,0.267138515357184
"spot 419",0.0193107692438626,0.0311015138378825,0.174993328095208,0.522973275010149,0.0779411422624512,0.173679971550447
"spot 420",0.0356953504700269,0.00354615712808339,0.600606715150617,0.0999914012525828,0.0454035131054285,0.214756862893262
"spot 421",0.0147561784741622,0.207881603571138,0.201881252234497,0.0208904046173456,0.226783050061144,0.327807511041713
"spot 422",0.129221473798697,0.02523148775846,0.178078154018493,0.111194659754905,0.0757289527513085,0.480545271918137
"spot 423",0.0363513526100456,0.000570692687214503,0.214175463430813,0.459499584462359,0.279943764679899,0.0094591421296699
"spot 424",0.0507781489025765,0.530222314056802,0.0572105337769736,0.164628364269973,0.0258680293817041,0.171292609611971
"spot 425",0.164513885553975,0.0213471876583817,0.0121781239611513,0.264357976615035,0.381684923908163,0.155917902303294
"spot 426",0.148115924230132,0.0164735792641206,0.381672437795209,0.0987566409792223,0.218926885000466,0.136054532730851
"spot 427",0.0427016891774784,0.235797208934498,0.0633716360681161,0.0492131164766904,0.354147800031926,0.254768549311291
"spot 428",0.0896088536203207,0.431918444295031,0.0984228015880512,0.160274085741037,0.0780696857304663,0.141706129025094
"spot 429",0.109926929690089,0.360198818521059,0.000235791787838227,0.0897052319884277,0.400610447755188,0.039322780257398
"spot 430",0.286067905539588,0.246418395435274,0.106379609824795,0.00487163659746374,0.226391893855736,0.129870558747145
"spot 431",0.01911037281861,0.308568550691623,0.00357120353743601,0.0633206407562424,0.28667495182002,0.318754280376069
"spot 432",0.000373373631029155,0.555410736156802,0.0688451705785939,0.100350973691915,0.0326399357453479,0.242379810196312
"spot 433",0.0610104324103968,0.50523433686549,0.279692536961073,0.0294046013340061,0.0337252481666387,0.0909328442623951
"spot 434",0.182924019153699,0.00255040297344008,0.260790595787261,0.342845147220211,0.179287150066799,0.0316026847985901
"spot 435",0.134791789234764,0.250720291168905,0.322628328170129,0.165198052437146,0.0293029604822499,0.0973585785068058
"spot 436",0.197965711074996,0.15018261055829,0.119439701134159,0.0553962771053484,0.141290366788388,0.335725333338819
"spot 437",0.00133523403021926,0.0726356986309953,0.0844690357281736,0.262699933625063,0.186087028227628,0.392773069757921
"spot 438",0.000164297270300922,0.0695498426032805,0.110873750248606,0.330955755732574,0.265083296121063,0.223373058024175
"spot 439",0.0020604840001013,0.193428353960784,0.143834694334528,0.0996458557476044,0.167230535056891,0.393800076900091
"spot 440",0.0298858128640931,0.092826368694179,0.111070276393887,0.152865971229931,0.284478863049171,0.328872707768738
"spot 441",0.052488437451813,0.0255077952287085,0.172198845199078,0.204108478901849,0.11250738439144,0.433189058827112
"spot 442",7.95243391918357e-05,0.0958077982494556,0.145626270552026,0.301614554501482,0.19612480339932,0.260747048958525
"spot 443",0.00386158492938316,0.0340752048169688,0.109920183953053,0.173953193981914,0.227868357789828,0.450321474528854
"spot 444",0.021749389165115,0.0682661726127792,0.197090441272739,0.15436397587576,0.356106864902047,0.20242315617156
"spot 445",0.0222353574826996,0.0900911254175725,0.120797209536534,0.214835164725351,0.208904776112461,0.343136366725382
"spot 446",0.0150367674920721,0.183829859571064,0.0720739942206617,0.111076037004878,0.267534448447842,0.350448893263483
"spot 447",0.0251261124560355,0.0620046381597097,0.0504790019001439,0.231189273677472,0.237853691497853,0.393347282308785
"spot 448",0.0120371092277553,0.0129895575418415,0.155844018005717,0.228675919138289,0.252445610910554,0.338007785175843
"spot 449",0.171536519473241,0.207222890220876,0.0262508525118865,0.32884943057317,0.09311880483223,0.173021502388597
"spot 450",0.679034180423722,0.188438467601827,0.0721687420996453,0.0361155491903381,0.000949349897091528,0.0232937107873767
"spot 451",0.00123764784193992,0.346631711634217,0.102603231014416,0.0367104843722303,0.442055684747336,0.0707612403898602
"spot 452",0.167502991114974,0.202912360915684,0.215438138611915,0.0871336802585963,0.295604584179705,0.0314082449191254
"spot 453",0.313899863154528,0.00039048948304806,0.0317783868772652,0.0094982794293348,0.564376874384936,0.0800561066708875
"spot 454",0.205640002708222,0.204492667097639,0.00211150127520861,0.237643464720128,0.177117010150027,0.172995354048776
"spot 455",0.122958525320047,0.139113671615155,0.184166444774973,0.264509470012351,0.102821799118884,0.186430089158591
"spot 456",0.113515739971043,0.0331917735081479,0.0578075397769359,0.378288980168561,0.409610446527221,0.00758552004809136
"spot 457",0.11175154103387,0.193180463256897,0.0556309459964238,0.171352629976486,0.314526367599514,0.15355805213681
"spot 458",0.306740628120327,0.170843841394885,0.136190033944998,0.305984458788332,0.0680796970922212,0.0121613406592369
"spot 459",0.079999827465489,0.0055300438451179,0.125642034072904,0.275504392263266,0.310400657138685,0.202923045214538
"spot 460",0.0465584631862029,0.0395770201719476,0.0381205850334997,0.165444029258711,0.147727589510409,0.562572312839229
"spot 461",0.121791166842142,0.390878889813931,0.123820035581029,0.054422414865301,0.0862941485172747,0.222793344380322
"spot 462",0.179650928467955,0.0800065788875911,0.616805850179816,0.0178508150441865,0.0475911985471567,0.0580946288732949
"spot 463",0.295900395042749,0.237815507998251,0.00181459527726167,0.287961874051696,0.0440192966356475,0.132488330994396
"spot 464",0.0677273352114543,0.0440409076279401,0.364941308435161,0.38289409311238,0.125274293224079,0.0151220623889849
"spot 465",0.351316546444321,0.0354695805397159,0.0123624253724639,0.112784108305944,0.449670233038142,0.0383971062994136
"spot 466",0.168875580039225,0.0516850307141332,0.132389775448723,0.141749946286753,0.027524002896592,0.477775664614574
"spot 467",0.380212566420113,0.193148078331675,0.0724634975036524,0.0532300559335133,0.187794652965747,0.113151148845299
"spot 468",0.034605038209403,0.189402600461671,0.236691657038669,0.172251458581395,0.0733490969462719,0.29370014876259
"spot 469",0.0212671079034078,0.0537246562188184,0.128967017915651,0.172354128195531,0.321218626856506,0.302468462910086
"spot 470",0.0116760816514083,0.0279923223826705,0.164008348534847,0.106643864813721,0.231908186570531,0.457771196046822
"spot 471",0.074996872875503,0.0513712697732798,0.203518109931541,0.251560783930701,0.241250507253215,0.17730245623576
"spot 472",0.0388778331805753,0.0301229053029165,0.179130180349974,0.114280772090786,0.274228357318441,0.363359951757307
"spot 473",0.00784769271997618,0.0762541179609978,0.118645805152331,0.257374445533517,0.170732322586167,0.36914561604701
"spot 474",0.0181471677025481,0.0610601244541343,0.164054212297756,0.129614354214815,0.416222598440366,0.210901542890381
"spot 475",0.0774917232477984,0.0681733316862389,0.228638237017951,0.141444573290109,0.249627302693776,0.234624832064127
"spot 476",0.0189524255969274,0.0798161791551573,0.119184725968239,0.296956761631563,0.276924997944535,0.208164909703578
"spot 477",0.0166680315229962,0.085403566503212,0.166409600365487,0.118563051486228,0.212439418902776,0.400516331219301
"spot 478",0.0198458540225963,0.0200851251159913,0.0394214953129923,0.248414602738011,0.301567715374895,0.370665207435514
"spot 479",0.0364998939313047,0.183838814956349,0.0837355470790695,0.180457394691053,0.257211657129884,0.25825669221234
"spot 480",0.0123470575552392,0.0691800832688981,0.171034555710338,0.139049411421414,0.263527576288381,0.34486131575573
"spot 481",0.13163585526815,0.184708889835386,0.0563180884417649,0.0801078814628107,0.534363748725185,0.012865536266703
"spot 482",0.0910766197472053,0.50463157692444,0.0250960400510934,0.0951083616187782,0.0105270933669407,0.273560308291542
"spot 483",0.0375358921052261,0.0650822688476283,0.467257679570217,0.0680890194110814,0.0462300540301527,0.315805086035694
"spot 484",0.39225729237853,0.0980032350487035,0.130545117446402,0.0214049516786488,0.0421530896858759,0.31563631376184
"spot 485",0.214007668424972,0.097739611405328,0.160270415732871,0.297253305543103,0.221737016540841,0.00899198235288439
"spot 486",0.0639935146343925,0.266300511109683,0.328302535788264,0.163994277176332,0.154549744099328,0.0228594171919999
"spot 487",0.171973858219013,0.0351307220322517,0.405823323036836,0.0436022354479623,0.301067799466875,0.0424020617970623
"spot 488",0.414361230438628,0.251062188625944,0.157970032428743,0.0885496958864994,0.0311735494517024,0.0568833031684823
"spot 489",0.143861942714855,0.103231416473944,0.0501814635576177,0.157261206864008,0.270431092044435,0.275032878345139
"spot 490",0.0738667135933817,0.312976138900585,0.398972983681923,0.197377591906324,0.00421464689951483,0.0125919250182716
"spot 491",0.198568827701493,0.1717310515093,0.146188394222292,0.404954675211431,0.015940001630164,0.0626170497253204
"spot 492",0.448923359287032,0.0579585735471244,0.28759698123781,0.00105766327568877,0.105542832453581,0.0989205901987643
"spot 493",0.239636586716489,0.0271260469434851,0.158376603718638,0.471558492499421,0.0723039879321213,0.0309982821898452
"spot 494",0.0914409298139575,0.219250190502908,0.0265930462816364,0.0242369159640273,0.316222175087708,0.322256742349764
"spot 495",0.296245498649175,0.223891270956782,0.0201358659941987,0.0458462504905709,0.361272832552482,0.052608281356791
"spot 496",0.153869733355246,0.475981150027626,0.0887969801540108,0.0470501468352089,0.0703383581091222,0.163963631518786
