"","cell1","cell2","cell3","cell4","cell5","cell6"
"spot 249",0.00735254005735171,0.177160210474123,0.0953887890590393,0.327121862087008,0.180018348207315,0.212958250115163
"spot 250",0.0166164966266946,0.0624727395376809,0.118365563677977,0.248009448219305,0.198719991567797,0.355815760370545
"spot 251",0.0557989118691005,0.0793920993421226,0.166203849466197,0.119043724521854,0.319535618156726,0.260025796644
"spot 252",0.0360975171924003,0.0456675013285412,0.279099864973111,0.107268974327144,0.297591069485886,0.234275072692918
"spot 253",0.031925228609425,0.0580812964722098,0.192402741912474,0.138795523280223,0.138742808166031,0.440052401559637
"spot 254",0.0584134292294644,0.113508517584158,0.0928650665082708,0.271440174727356,0.20031353896919,0.263459272981562
"spot 255",0.000572094366499617,0.0554383201801492,0.130065602010139,0.256944936249235,0.259675267739091,0.297303779454887
"spot 256",0.000788544811313819,0.0667700880859072,0.145371474961119,0.30741344323207,0.227436310992727,0.252220137916863
"spot 257",0.446735975085494,0.204925904725486,0.0522100680893973,0.181319209016641,0.0198688028565062,0.0949400402264757
"spot 258",0.131707558064838,0.159351537487067,0.12365620633741,0.136995938947301,0.113432548776394,0.334856210386991
"spot 259",0.0295761961832077,0.0091050550016874,0.319721244382038,0.00750372240864395,0.422191660190213,0.21190212183421
"spot 260",0.175413204310082,0.00543170613821231,0.32553286419501,0.29712706866147,0.0430179506461178,0.153477206049108
"spot 261",0.144373939279546,0.0154197097862987,0.395289233204726,0.111918418918675,0.043045465112416,0.289953233698339
"spot 262",0.15254862585079,0.424526617295305,0.169054243896321,0.121370002161966,0.0443666439845511,0.0881338668110665
"spot 263",0.201134761592497,0.0567385939378404,0.145285788842768,0.172710492407684,0.237157763777178,0.186972599442033
"spot 264",0.40571407906083,0.142365348225829,0.148747594056771,0.0394471400167441,0.153484209714565,0.110241628925262
"spot 265",0.587353518077051,0.0533302412722278,0.0213607842640142,0.204191846691941,0.0427282982198692,0.0910353114748962
"spot 266",0.157286080608782,0.252006895882013,0.285140033428645,0.172211825333575,0.0453539914038095,0.0880011733431748
"spot 267",0.334388145236146,0.469075908063206,0.0417780003225008,0.0336487836596049,0.0338947381031328,0.0872144246154088
"spot 268",0.159937160759814,0.0592835414778164,0.219664690330273,0.442075151268988,0.00232042526684629,0.116719030896263
"spot 269",0.0107673422970773,0.0802965833610361,0.199915497576357,0.18071795449535,0.120357641403906,0.407944980866274
"spot 270",0.129817153150742,0.121278330783581,0.0953646535208314,0.168057382501103,0.116169462738236,0.369313017305506
"spot 271",0.00907287758950597,0.0742363257445174,0.252119308645112,0.310636860434747,0.0387566965909376,0.31517793099518
"spot 272",0.130521979228474,0.617507623621062,0.086188553080898,0.0940494094793632,0.0493523894166128,0.0223800451735908
"spot 273",0.102774879502599,0.568465654010011,0.0372180620955783,0.0702794082541751,0.0895006857899836,0.131761310347653
"spot 274",0.0967319991859432,0.586817312427582,0.0139506544661754,0.028475796388199,0.0075045588294611,0.266519678702639
"spot 275",0.0434781083857949,0.195608597661326,0.147270474274515,0.00943918010951098,0.0554513139681856,0.548752325600667
"spot 276",0.113383893057191,0.165690577553571,0.024542004166902,0.156394147252446,0.136628134913855,0.403361243056035
"spot 277",0.0504791540333416,0.0891182300894738,0.163779446578303,0.110348675641229,0.290502685649113,0.29577180800854
"spot 278",0.00744743857858589,0.141413183075303,0.132776783404379,0.194371186208189,0.262245868708328,0.261745540025214
"spot 279",0.12944508598246,0.0450658112129404,0.0989065633949092,0.146215645951629,0.22114170105522,0.359225192402841
"spot 280",0.00883517342962433,0.0775510664047323,0.248514598300905,0.214922165692969,0.261025402509672,0.189151593662098
"spot 281",0.0943608318646721,0.019786099392177,0.0477763427590562,0.290489396587991,0.2030373584616,0.344549970934504
"spot 282",0.0462563006841364,0.0673086989985052,0.082974498411581,0.192842286030619,0.3135353721669,0.297082843708258
"spot 283",0.0287063224026903,0.0859899605968844,0.191227754343028,0.210147823277068,0.374693513740718,0.109234625639612
"spot 284",0.00604864574916135,0.0592616677455976,0.178202043213684,0.090313473287549,0.42513823041801,0.241035939585998
"spot 285",6.55736561296697e-05,0.0308991146343118,0.158638285025928,0.372582917584816,0.191544774809542,0.246269334289273
"spot 286",0.0166261454552821,0.0656151673154071,0.194243381533484,0.0879631138749901,0.303264227361682,0.332287964459155
"spot 287",0.00948373883199463,0.0708917347945092,0.105087335605084,0.249237888129488,0.188328101747266,0.376971200891658
"spot 288",0.0317381699456212,0.104412237185302,0.179454176175319,0.163496944391113,0.189198590580278,0.331699881722367
"spot 289",0.246872143872821,0.161625827994372,0.0504155303104116,0.0705926823531538,0.339418510777437,0.131075304691804
"spot 290",0.212420996443085,0.00095804908212345,0.229478667209114,0.0443363638612423,0.143953866256803,0.368852057147632
"spot 291",0.0842196627819489,0.212756141838797,0.214210883922646,0.0991841302803232,0.0886862436574905,0.300942937518794
"spot 292",0.0605665607495309,0.139138875482046,0.426838519377282,0.0874939834069994,0.276041018124149,0.0099210428599926
"spot 293",0.073652090626388,0.190760703838785,0.172093543855453,0.29272127339654,0.175256152236664,0.0955162360461692
"spot 294",0.237757622649638,0.168753596529127,0.193357054176261,0.0403806359357454,0.292525560460842,0.0672255302483874
"spot 295",0.0142699490990088,0.40684977597873,0.160821349190725,0.133877380730377,0.230646716100983,0.0535348289001759
"spot 296",0.0756666115700331,0.218107932753853,0.217625366808918,0.0926298679218159,0.185524301507323,0.210445919438057
"spot 297",0.187423281552362,0.1197865859449,0.215294626242804,0.0165109940408267,0.380615786987856,0.0803687252312508
"spot 298",0.202869645556477,0.31011664088552,0.409048495717752,0.0336673986982771,0.0339494555098554,0.0103483636321189
"spot 299",0.059241075081428,0.238570813437059,0.0376477777264584,0.124965375985663,0.0237116247690567,0.515863333000335
"spot 300",0.0957071006593324,0.109131710689083,0.00411363100802311,0.308742939515731,0.308938849217275,0.173365768910555
"spot 301",0.0802651976127332,0.00329742786156555,0.246817554846855,0.0450320324815812,0.170386576109222,0.454201211088043
"spot 302",0.137412153275431,0.140329281234459,0.0995359375831864,0.204542816172573,0.289381288646508,0.128798523087843
"spot 303",0.451858728900998,0.212082283142492,0.000548951839934974,0.193507485651998,0.0845732164426659,0.0574293340219108
"spot 304",0.148574822329544,0.131116176492817,0.209067912326716,0.0965772734080173,0.150916085737568,0.263747729705336
"spot 305",0.688839644079681,0.0501202837967603,0.0799637540301748,0.0931156630082511,0.0445034056394588,0.0434572494456738
"spot 306",0.0630521396668814,0.0162525556003633,0.254187942919731,0.0753054554912524,0.30368998756248,0.287511918759291
"spot 307",0.0232362983494993,0.148809338042906,0.0910417321281037,0.405927084485881,0.133203376957522,0.197782170036088
"spot 308",0.352687597601037,0.0313690351687601,0.0478204892573163,0.344119017972363,0.0555788334474961,0.168425026553027
"spot 309",0.0229463046920529,0.0204193011585798,0.227787752859056,0.163827029586886,0.238784076286379,0.326235535417046
"spot 310",0.00802074504314947,0.108660691993033,0.188326723923065,0.274018091345088,0.197691982542571,0.223281765153093
"spot 311",0.0620790349017016,0.161211837243452,0.156710954018506,0.179535967131426,0.253649977347046,0.186812229357868
"spot 312",0.00477887520735763,0.161245327923617,0.111360208341994,0.159354214857168,0.314872699820563,0.248388673849301
"spot 313",0.00785224229068904,0.022046567821044,0.144375864038972,0.208971709695804,0.246245038300379,0.370508577853112
"spot 314",0.0266479180589287,0.0791958323923377,0.0818884156544187,0.207942320273078,0.247892365837955,0.356433147783282
"spot 315",0.0228126441890293,0.0873813770455947,0.069496157864059,0.13980909051573,0.300198045319066,0.380302685066521
"spot 316",0.0229514949115072,0.0140966117573609,0.0838551343649277,0.214011066532467,0.400596185999166,0.264489506434571
"spot 317",0.0327784284428342,0.0604157571397031,0.21324604759644,0.134338951560543,0.19181666493053,0.367404150329951
"spot 318",0.107667742385162,0.112019800530444,0.0778914960071635,0.219997628191527,0.123765320244922,0.358658012640782
"spot 319",0.000896375973509709,0.0774565229472591,0.125630889914668,0.0720752924548218,0.401619820964161,0.32232109774558
"spot 320",0.0475133606174592,0.159480166208515,0.284845226762413,0.182127713792708,0.134909540954625,0.191123991664281
"spot 321",0.397965442675724,0.319454657346938,0.0665308118601438,0.0854328165350927,0.0692757529810723,0.0613405186010297
"spot 322",0.103269951001595,0.255180954006709,0.04854787629343,0.349637871359968,0.197408923244157,0.0459544240941408
"spot 323",0.130700482391038,0.18832211664466,0.60479930252264,0.0175544747562249,0.0580897723759301,0.000533851309507715
"spot 324",0.0196939769379299,0.268663027583329,0.0281276044329916,0.414217797130242,0.0416301155041482,0.227667478411359
"spot 325",0.0553161693793124,0.0562284204698006,0.265991709052474,0.207928298935909,0.00241295634096884,0.412122445821535
"spot 326",0.0539738319883012,0.0843424486132574,0.173102621288046,0.136102360388472,0.396783618794805,0.155695118927118
"spot 327",0.255053715877017,0.00326529940108513,0.0965903572837143,0.265571310168439,0.348701053209191,0.0308182640605541
"spot 328",0.331471516198233,0.150585753963829,0.060721128819154,0.0555971885730552,0.115617210894442,0.286007201551287
"spot 329",0.287347881209487,0.100675362779331,0.159864246554025,0.137324158487162,0.0485289469721085,0.266259403997887
"spot 330",0.199456343414116,0.0951746675005396,0.297813699693857,0.111687784703745,0.266088188242088,0.0297793164456536
"spot 331",0.333695207405007,0.131281910364559,0.117964117566201,0.142197248378502,0.0863317412832303,0.188529775002501
"spot 332",0.436481303471547,0.00241498783692486,0.0323439115022811,0.0241370160932085,0.436295447754834,0.0683273333412045
"spot 333",0.325820610731287,0.0670202842932405,0.142435755260842,0.135392064172513,0.0506002854813061,0.278731000060811
"spot 334",0.00629411077162453,0.162292897843218,0.0912992330057985,0.0341370794591777,0.0435658786541785,0.662410800266003
"spot 335",0.339762842895238,0.0338629306004973,0.0604511058159758,0.219879830223928,0.300862167911769,0.0451811225525915
"spot 336",0.0598423681744305,0.00614734526068858,0.693708637168819,0.129092909193047,0.00387608965691713,0.107332650546097
"spot 337",0.167266930183874,0.0737719757990015,0.362085621774179,0.196112425571984,0.0913143305146936,0.109448716156268
"spot 338",0.0357583702856057,0.291244328966891,0.154009386372952,0.249391399263437,0.142985266200711,0.126611248910404
"spot 339",0.0552332820241183,0.0985417613047109,0.492403507436125,0.0850658903216799,0.264736818702831,0.00401874021053423
"spot 340",0.0565381711708523,0.128292209277158,0.393303602228069,0.200734434409153,0.131804986167957,0.0893265967468104
"spot 341",0.00396495571202819,0.0685421516107258,0.0907428851013393,0.303101250192554,0.22152802904578,0.312120728337573
"spot 342",0.00635162669071937,0.0144938718744581,0.190892289312369,0.177184363098677,0.246986631385081,0.364091217638696
"spot 343",0.014065579548211,0.176120898889092,0.202417106103101,0.186521668427947,0.151355770765249,0.2695189762664
"spot 344",0.042945307374599,0.0484343612309428,0.177889696063224,0.115505483098149,0.305187543000145,0.31003760923294
"spot 345",0.013528050654316,0.110091262102686,0.115634447553943,0.173217735894257,0.317340214264847,0.27018828952995
"spot 346",0.0605550482434014,0.0715091892073635,0.0776436596416347,0.137355091022083,0.383893869072439,0.269043142813079
"spot 347",0.0130225568603457,0.198659023960317,0.0849777136750283,0.162890976795026,0.244651202490488,0.295798526218796
"spot 348",0.0105284570355089,0.0718311230484493,0.222080715964763,0.270485342533719,0.226138338958052,0.198936022459507
"spot 349",0.0385438249829216,0.0477925843068396,0.0329181502814795,0.25934253076642,0.255782413747881,0.365620495914457
"spot 350",0.0158426572106795,0.0842869498049706,0.0954890944882979,0.150713678008067,0.234391396004836,0.419276224483148
"spot 351",0.0142253560173096,0.0798151581918348,0.119847936247823,0.188378091274572,0.29236793341194,0.305365524856521
"spot 352",0.0091980400513169,0.0303120890195632,0.13594385165896,0.17607678855388,0.22467944600911,0.42378978470717
"spot 353",0.243106282799952,0.151871093991947,0.120761148072498,0.132539865597784,0.246090333711285,0.105631275826534
"spot 354",0.0436449092028632,0.0114166918970775,0.276659665612565,0.0693912506152008,0.0828966636752742,0.51599081899702
"spot 355",0.259262235087746,0.0847631247683895,0.141605505194071,0.0925950353720311,0.0952029664214321,0.32657113315633
"spot 356",0.0105237300125469,0.000169511104365447,0.15561989368121,0.278503900421937,0.470123572551182,0.0850593922287574
"spot 357",0.290093150144691,0.377683942208338,0.00211559946550688,0.252832363681308,0.0694127997539162,0.00786214474623902
"spot 358",0.124090077663912,0.0234661335611368,0.0651748106308398,0.380045537074805,0.201929642894758,0.205293798174549
"spot 359",0.0945685498722298,0.18635713099434,0.180897242234565,0.413415158768334,0.00773736664860106,0.11702455148193
"spot 360",0.0508381957691852,0.424183349984967,0.134778383733323,0.0112135557769648,0.203018603112895,0.175967911622665
"spot 361",0.0976213727768149,0.0247380954055016,0.170690251653269,0.215150390852776,0.439163115592264,0.0526367737193739
"spot 362",0.0141241295274621,0.110286134799291,0.00932662157220715,0.125927837466083,0.207863254043878,0.532472022591078
"spot 363",0.100704242083574,0.0186135505161816,0.783896253372351,0.0235422107980537,0.0617176702680639,0.0115260729617762
"spot 364",0.163183952359836,0.16219587067135,0.199741301986462,0.278099091393963,0.0852173078929376,0.111562475695451
"spot 365",0.132909789021633,0.0417672324533375,0.0465952017501847,0.0176137210063043,0.0919999336348657,0.669114122133675
"spot 366",0.462424953993911,0.175883464336064,0.03334695849502,0.0205448887532355,0.179940042428156,0.127859691993615
"spot 367",0.0535197202026474,0.374987021777912,0.109333441869376,0.00568249612080364,0.277165174831072,0.179312145198189
"spot 368",0.276226623856794,0.12457734598483,0.0178831391865502,0.0208904853472932,0.345128717468733,0.2152936881558
"spot 369",0.0288128773204442,0.36190872604092,0.0260292104382,0.21126450760791,0.125936803156306,0.24604787543622
"spot 370",0.184170390535314,0.0907372732337446,0.334271378857725,0.0391499967394825,0.102061227699983,0.24960973293375
"spot 371",0.450292863587677,0.0186330748336861,0.150519944387139,0.128041708779581,0.168387006672964,0.084125401738953
"spot 372",0.214414146337033,0.0799735980364474,0.432639051003981,0.00883227803216915,0.0745158637387995,0.18962506285157
"spot 373",0.00848450120159678,0.0808483561876878,0.128553360758953,0.157198211477129,0.366409695828578,0.258505874546056
"spot 374",0.0203091885040508,0.0620115505620778,0.138018051368136,0.198790411902086,0.368030815907576,0.212839981756074
"spot 375",0.0175409411898704,0.162363659175546,0.1638911916724,0.115777200038494,0.316793979950858,0.223633027972832
"spot 376",0.0164547615688535,0.0404557004939478,0.0835277361511106,0.114726753435877,0.538173999224829,0.206661049125382
"spot 377",0.000597404003422175,0.0539659636625422,0.125933122514931,0.250146566635494,0.180883326753095,0.388473616430516
"spot 378",0.0125915217800152,0.228281086337336,0.0730884571331213,0.191961807496959,0.239088369769808,0.25498875748276
"spot 379",0.0229935301308445,0.0626314365255806,0.132906821819789,0.227781519589074,0.183312969443071,0.370373722491641
"spot 380",0.0275152131802648,0.0950210660947309,0.187842980264623,0.194363310339114,0.320704371028122,0.174553059093144
"spot 381",0.0309963359822476,0.0860644992067395,0.132091552590321,0.327461083173754,0.188309207745397,0.235077321301541
"spot 382",0.0369425752976281,0.037965627034344,0.136793160332916,0.316900969726396,0.236752303509927,0.234645364098788
"spot 383",0.00637883076628996,0.0745355666332341,0.20167309029081,0.159192419243955,0.299203517134906,0.259016575930805
"spot 384",0.00954066916783744,0.153923562841216,0.0663318446336677,0.235189127964719,0.180220565065458,0.354794230327102
"spot 385",0.0681463675055912,0.578096877979083,0.0358087581556886,0.0465030413610753,0.131857596052328,0.139587358946234
"spot 386",0.0655665592435433,0.0278815674050213,0.180722350429083,0.0489711475937387,0.666655216141194,0.01020315918742
"spot 387",0.0657381197609148,0.188898193628409,0.101027184802631,0.0717816032466759,0.373905195424175,0.198649703137194
"spot 388",0.0141790817195353,0.0922679947459595,0.00421887399425969,0.617192655644785,0.0301437412103869,0.241997652685074
"spot 389",0.16908396599813,0.00809407145469012,0.139164767670059,0.283874652167178,0.331602027917371,0.0681805147925719
"spot 390",0.330729627383076,0.0357618850633378,0.476965047418814,0.0276438075557187,0.0150157609075882,0.113883871671466
"spot 391",0.183231032164752,0.113520286461007,0.0918716487188091,0.0822348505604119,0.0662116563205422,0.462930525774478
"spot 392",0.113321744704983,0.0220897496492864,0.111835313426549,0.24637052857129,0.210440216708692,0.295942446939201
"spot 393",0.196284735142347,0.118851638190658,0.266016002851045,0.00558219827289787,0.35698493604134,0.0562804895017122
"spot 394",0.208837587130341,0.250502697107793,0.0989205549259192,0.034934680722017,0.0247372239100017,0.382067256203928
"spot 395",0.108964692576253,0.313293788539376,0.0617630599222849,0.179659106191539,0.128913908350314,0.207405444420234
"spot 396",0.108999766796221,0.0618895587282338,0.294062503027345,0.0732870503273878,0.217967499103882,0.24379362201693
"spot 397",0.166502714113801,0.124078550133578,0.128902471639949,0.00259915468896007,0.561125516823441,0.01679159260027
"spot 398",0.24271655944678,0.0397152320520741,0.240258373558314,0.107666646970406,0.14329452667224,0.226348661300186
"spot 399",0.17232919044821,0.191310770029596,0.137488050838382,0.314293371396308,0.155059332956724,0.0295192843307798
"spot 400",0.155430808803594,0.237131886583102,0.271526071115828,0.118628250441793,0.0969341898134555,0.120348793242228
"spot 401",0.439964215860522,0.00941114971503196,0.161859712509802,0.00057924419519141,0.139869374010618,0.248316303708833
"spot 402",0.190737740323559,0.157186989988135,0.0091409826730922,0.481599403463092,0.0550235885170902,0.106311295035031
"spot 403",0.143701968869595,0.0355582109173392,0.203787795089678,0.117001553621307,0.49144397631697,0.00850649518511102
"spot 404",0.231333575000955,0.0958985716151649,0.00994571153997118,0.0594383535283673,0.489073222390801,0.11431056592474
"spot 405",0.00947653487392226,0.0310632620204592,0.189177643470338,0.291689508792418,0.165036751741238,0.313556299101625
"spot 406",0.00872865355560151,0.0961411978091767,0.127370733226364,0.310139637620363,0.173265216349867,0.284354561438627
"spot 407",0.0600994636615211,0.0454158301153713,0.0821013848999218,0.147559996194268,0.2162163714125,0.448606953716418
"spot 408",0.126206718368934,0.0702136739518696,0.133793186691183,0.194873251592732,0.169651118911344,0.305262050483938
"spot 409",0.00460012772682213,0.0554515414914969,0.193088090870141,0.287321973466954,0.168206596251633,0.291331670192954
"spot 410",0.101379599899456,0.0276169046078845,0.105029043981964,0.166829063582207,0.368622612680544,0.230522775247944
"spot 411",0.0240772450677379,0.0545879695259039,0.207070608532064,0.155503977608068,0.250542717428653,0.308217481837572
"spot 412",0.0303470680670035,0.0491242338229326,0.129483578375713,0.168531336277947,0.225689585507139,0.396824197949265
"spot 413",0.0209487838409118,0.149828769605852,0.133348606778656,0.231320956855799,0.239691872665567,0.224861010253215
"spot 414",0.00214384489118126,0.166497732121861,0.231993136063811,0.0882819970350239,0.243790256977076,0.267293032911048
"spot 415",0.0114995977179036,0.180693583915229,0.103300517422655,0.213267076791413,0.183430962689286,0.307808261463513
"spot 416",0.0377586156695091,0.142952666517356,0.109318516114749,0.253258390486817,0.132469859735559,0.324241951476009
"spot 417",0.0949470516518019,0.179822409399286,0.558340807085663,0.0983064165731779,0.038454064693805,0.0301292505962662
"spot 418",0.265907678122297,0.0298110930894081,0.185232905861164,0.0219117816643751,0.186415195532548,0.310721345730207
"spot 419",0.0827439240027464,0.101594000275974,0.350248321507531,0.0906777311158878,0.151119762454657,0.223616260643204
"spot 420",0.062484166474639,0.152832512010687,0.591552449912021,0.0574624062770632,0.0166573912371438,0.119011074088446
"spot 421",0.122653553850245,0.374051048456657,0.0691426964038165,0.0537630976399285,0.161012304078543,0.21937729957081
"spot 422",0.387390790426838,0.0688089013553462,0.104649138488014,0.123531492218624,0.17697910987152,0.138640567639656
"spot 423",0.379594464578712,0.0444172788611831,0.326146205788547,0.065734373820552,0.0982478791828734,0.0858597977681327
"spot 424",0.159267233939139,0.109568195699257,0.0519037384004259,0.251539811783929,0.385283956373397,0.0424370638038521
"spot 425",0.30722008866383,0.152320197609288,0.0144160146219871,0.047053440931105,0.216464293445113,0.262525964728677
"spot 426",0.0397706598774861,0.259539025575864,0.0796767084422378,0.235225357834741,0.243872073825217,0.141916174444455
"spot 427",0.157796184378559,0.252649937487865,0.123317749136292,0.0328466298306905,0.428463301546149,0.00492619762044404
"spot 428",0.446789193180637,0.013933969577496,0.10688317155161,0.263099426439442,0.137331384284468,0.0319628549663473
"spot 429",0.13968161533168,0.404772541342919,0.0372850929176792,0.0538545401295051,0.360481687635369,0.00392452264284768
"spot 430",0.107462265532832,0.22503775184855,0.0718783688678152,0.00378975615942755,0.176120710964681,0.415711146626694
"spot 431",0.281917447944972,0.128190820211069,0.32358084991403,0.0790900098909214,0.101421279309506,0.0857995927295022
"spot 432",0.00869462343582283,0.0902456235010653,0.180382119543777,0.148525419046726,0.450471070465148,0.121681144007462
"spot 433",0.0143461366620556,0.432378273915738,0.22455910070217,0.131966531732949,0.0450041699099226,0.151745787077164
"spot 434",0.0150689186972088,0.17583508901673,0.304548239682805,0.0728466526314781,0.324899799716184,0.106801300255594
"spot 435",0.0393741451898445,0.067704461148365,0.104575394113481,0.139523464300242,0.301548873548594,0.347273661699474
"spot 436",0.298642624524116,0.215485128087792,0.0869797365306458,0.0381011809010013,0.300110206752223,0.0606811232042212
"spot 437",0.041850839759481,0.122303882819648,0.1471340939393,0.2080064478502,0.279311705708178,0.201393029923193
"spot 438",0.0297256515200528,0.160116776583309,0.151609676090778,0.165851336695498,0.247082845282845,0.245613713827517
"spot 439",0.0502397522575556,0.0537073210415733,0.086015381662469,0.111177701730524,0.28416517162934,0.414694671678538
"spot 440",0.0140155424100323,0.0587620945004129,0.0646410636078552,0.26087294465068,0.355716927571984,0.245991427259036
"spot 441",0.00531011934165385,0.0800697544903354,0.206844638732821,0.182222477131391,0.212872961483926,0.312680048819872
"spot 442",0.0399913202074932,0.0422730397325163,0.318138806292147,0.168077756386685,0.17859864922159,0.252920428159568
"spot 443",0.0512763677627156,0.110817523506893,0.148615278200573,0.156432079485972,0.295130844733451,0.237727906310395
"spot 444",0.0419397678555157,0.0695577489930134,0.223790094002347,0.139654123930902,0.239936315418978,0.285121949799244
"spot 445",0.00188700549554105,0.135456871181694,0.14151773507576,0.0814269405096585,0.320048930065505,0.319662517671841
"spot 446",0.0511377724646771,0.0267139572973354,0.140160133944593,0.179143159398104,0.29087170525671,0.311973271638581
"spot 447",0.0855487602582975,0.0718009284359359,0.103172792003364,0.184989656848001,0.12455213188925,0.429935730565153
"spot 448",0.00376117974826165,0.0395054758856969,0.148355928815559,0.0986917226460926,0.371855489076925,0.337830203827465
"spot 449",0.253436259004093,0.149157663543222,0.214215004407982,0.278071662171455,0.0105112949511614,0.0946081159220861
"spot 450",0.192056831810598,0.12964845232111,0.0609883802380106,0.0174312580743257,0.217777165969868,0.382097911586088
"spot 451",0.0274193490850429,0.113480634452863,0.0342647512678957,0.155036239302852,0.00538409420683356,0.664414931684513
"spot 452",0.110172699148114,0.147851702827709,0.131723258767281,0.426133109660494,0.0839508602697736,0.100168369326629
"spot 453",0.038674018794419,0.00901629603575024,0.0553035669631094,0.250015731561041,0.427875489498308,0.219114897147372
"spot 454",0.150100530948847,0.665858870137264,0.0342574184881719,0.00457381015669447,0.0835344395167351,0.0616749307522875
"spot 455",0.168712155324358,0.244569114262317,0.399168997899981,0.138241711603242,0.0120632176087884,0.0372448033013134
"spot 456",0.166352512392985,0.105796114104775,0.156075874100072,0.393861180651783,0.152284059924129,0.025630258826256
"spot 457",0.228099323616406,0.0476505645616078,0.151297152608612,0.267617508756263,0.199083431386599,0.106252019070512
"spot 458",0.104129515002187,0.382382194275944,0.257898050783079,0.0920987198888034,0.124089114693281,0.0394024053567063
"spot 459",0.332682141849525,0.076267860694032,0.191335398459181,0.0972030585339365,0.0930229904061843,0.209488550057142
"spot 460",0.185788485554601,0.27073607521632,0.0387397048066551,0.239211762418592,0.212097212296206,0.0534267597076262
"spot 461",0.524964761761502,0.0464747561339207,0.0388376364515007,0.0405531243369643,0.0668060189645836,0.282363702351529
"spot 462",0.163941401990648,0.105453625900809,0.0844808230409263,0.328104684939307,0.30000865566467,0.0180108084636397
"spot 463",0.217247947031874,0.0282906139699515,0.129105912494929,0.362757976322473,0.234212313777691,0.028385236403082
"spot 464",0.0471247357971175,0.113834036896571,0.071207763482586,0.388578412211329,0.0782099426788764,0.301045108933519
"spot 465",0.373115282525454,0.0303649306404754,0.179789253662769,0.162064680375631,0.141788353041029,0.112877499754642
"spot 466",0.335906375657282,0.0228943390827677,0.239242669954394,0.0699865915716812,0.219110126912591,0.112859896821285
"spot 467",0.228577324108219,0.052407567856385,0.093442057782991,0.278449815679408,0.0283447565123172,0.31877847806068
"spot 468",0.429109714426437,0.177596820399375,0.157139544647447,0.126428372500304,0.0284756670334798,0.0812498809929568
"spot 469",0.0160512144914958,0.0925831654580454,0.151590583101325,0.212275322580888,0.2416742646431,0.285825449725146
"spot 470",0.0114670568742357,0.0484078443094131,0.108494845836897,0.219331460731783,0.190320654493712,0.42197813775396
"spot 471",0.0642203953646398,0.0958172749117908,0.143971292194127,0.23210272379171,0.271714861108185,0.192173452629547
"spot 472",0.0459720245498103,0.062257311879442,0.113416088484672,0.134261960533199,0.15822809349577,0.485864521057106
"spot 473",0.0165758680363184,0.164584195355185,0.0892013243990912,0.228274023442681,0.151347387804084,0.350017200962641
"spot 474",0.0474976624279324,0.0935278854356785,0.21402514843182,0.210795941502902,0.186949825211976,0.247203536989691
"spot 475",0.0280273988123601,0.0709873290028923,0.208178008247774,0.203125796709638,0.149731410678979,0.339950056548357
"spot 476",0.0301597813975092,0.0362396051098715,0.202504133292563,0.244591939012797,0.174053870395285,0.312450670791975
"spot 477",0.00423975046092722,0.145037922326645,0.0853198348120639,0.185218477214338,0.226150363792963,0.354033651393063
"spot 478",0.024970807086195,0.0270435792741538,0.130029187476053,0.174316366781532,0.159646082681983,0.483993976700084
"spot 479",0.0274540490328729,0.145100663791061,0.145851662596328,0.0855574160247724,0.316038039999732,0.279998168555234
"spot 480",0.00243331782512838,0.0270757872900007,0.0946551700205352,0.262600779922612,0.247924598199431,0.365310346742293
"spot 481",0.117736027854478,0.19361267057906,0.0465647145553121,0.432950064971349,0.119432320708174,0.0897042013316269
"spot 482",0.0360198686101775,0.289256769003251,0.139813681364341,0.103289416472412,0.23370670997777,0.197913554572049
"spot 483",0.391226759261101,0.00142157307992877,0.119918810134667,0.310434347442905,0.049424892072663,0.127573618008735
"spot 484",0.354427650369014,0.270044417809777,0.0987998549616277,0.0106771792789811,0.117680737967608,0.148370159612992
"spot 485",0.136493054602032,0.63972317460447,0.0497048187810301,0.032488775778303,0.0407812480835776,0.100808928150587
"spot 486",0.181711431118717,0.0560803641067011,0.315836268198664,0.0275809335374972,0.322525209367431,0.0962657936709901
"spot 487",0.467055744054795,0.0652194732960089,0.226660565263157,0.0274536481275272,0.109945850457581,0.103664718800931
"spot 488",0.164581149249815,0.368740065487853,0.0219602181799307,0.030099869717475,0.106253205254474,0.308365492110452
"spot 489",0.00323580143495001,0.278244219514443,0.191272570446472,0.425330209623486,0.02902504868152,0.0728921502991292
"spot 490",0.447116618065438,0.0628698048492353,0.275142453337963,0.0715174386329326,0.118325405082858,0.0250282800315742
"spot 491",0.011243237328552,0.0771865546633161,0.150742733674672,0.181952500712428,0.185904433708297,0.392970539912735
"spot 492",0.127412933605578,0.466319068184144,0.186000175699432,0.0462754326392825,0.0393281887721228,0.134664201099441
"spot 493",0.313106823141507,0.130700165396616,0.232758957295946,0.0113458322844288,0.286302969779856,0.0257852521016455
"spot 494",0.525504324889109,0.00199930075382263,0.0879452030608949,0.103480892035014,0.0231479589904416,0.257922320270717
"spot 495",0.00535291539569069,0.110761749641954,0.0827868997347953,0.420494064582435,0.0678742219329767,0.312730148712148
"spot 496",0.085011953859814,0.582907499761043,0.240094471986849,0.0189122492274425,0.0155315563238344,0.0575422688410176
"spot 497",0.130558783379461,0.301749380169952,0.0671530938927562,0.0357141468809474,0.254133992983018,0.210690602693865
